,label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
848,0,0.010526315789473684,0.3527841342486651,0.00011824524062906468,0.0,4.925065133986397e-06,0.0,0.0006031363088057901,0.0,0.0,0.25,0.02702702702702703,0.0,0.0,25,51,362,590,7,3,477,17,1,194,291,907,662,13,274,184,7,361,123,1,199,3,8,415,19,356
849,0,0.0,0.003941011950165268,0.0011824524062906468,0.10344827586206896,0.0020153366528272336,0.01897369555843036,0.0012062726176115801,0.031078610603290677,0.0037253858435337944,0.0,0.02702702702702703,0.0,0.012987012987012988,0,74,1070,819,1,6,710,17,1,457,260,1078,206,9,398,621,7,387,123,1,1,2,0,162,19,356
850,0,0.0,0.0005085176709890668,0.0,0.3103448275862069,0.005667764956191546,0.0,0.0,0.07678244972577697,0.005499379102359411,0.0,0.0,0.0,0.04025974025974026,0,222,839,677,1,3,608,5,1,194,855,764,277,13,484,743,5,270,123,1,784,2,8,479,19,356
851,0,0.0,0.016399694889397406,0.0,0.011494252873563218,0.004244421132469477,0.09465286761535145,0.0006031363088057901,0.018281535648994516,0.016498137307078234,0.0,0.02702702702702703,0.0,0.0012987012987012987,0,58,20,819,1,5,1097,2,1,378,29,679,641,13,99,244,7,333,123,1,1094,2,0,162,19,356
852,1,0.0,0.0002542588354945334,0.00011824524062906468,0.04597701149425287,0.0004954615524790316,0.1504959034066408,0.0024125452352231603,0.007312614259597806,0.02696469753414937,0.0,0.02702702702702703,0.0,0.007792207792207792,6,126,783,900,7,4,944,2,1,185,107,75,576,2,82,752,8,306,22,3,677,2,1,66,27,92
853,0,0.0,0.008009153318077803,0.0008277166844034528,0.3103448275862069,0.0035480169225238006,0.0,0.0,0.07495429616087751,0.023061912364733015,0.0,0.0,0.0,0.03896103896103896,33,146,1197,703,1,5,1073,2,1,194,242,562,483,13,346,875,5,505,123,1,1027,5,8,78,19,356
854,0,0.0,0.0001271294177472667,0.00011824524062906468,0.0,0.0031146111907329973,0.01681759379042691,0.00180940892641737,0.012797074954296161,0.011176157530601383,0.0,0.02702702702702703,0.0,0.0,67,145,1027,211,1,5,762,2,1,194,510,984,221,13,294,213,4,274,22,0,306,2,5,187,27,84
855,0,0.042105263157894736,0.0015255530129672005,0.0018919238500650349,0.09195402298850575,0.0003043690252803593,0.0066839154808106946,0.01266586248492159,0.021937842778793418,0.012950150789427,0.5,0.13513513513513514,0.0,0.016883116883116882,0,76,784,571,1,0,376,5,1,54,98,622,258,13,177,1093,8,155,115,2,261,2,7,174,27,149
856,0,0.0,0.0002542588354945334,0.0013006976469197116,0.0,0.0015848859601168225,0.014661492022423459,0.0,0.0,0.019159127195316657,0.0,0.0,0.0,0.0,26,55,96,474,1,6,73,2,1,842,616,1044,648,16,503,343,8,379,22,3,555,5,1,293,23,148
857,0,0.05263157894736842,0.0005085176709890668,0.0030743762563556817,0.14942528735632182,9.850130267972794e-07,0.00043122035360068997,0.00361881785283474,0.02376599634369287,0.0023061912364733014,0.25,0.05405405405405406,0.0,0.0025974025974025974,33,91,1078,329,1,4,316,2,1,194,850,136,635,3,670,1051,8,404,118,3,22,2,0,558,17,171
858,0,0.0,0.0002542588354945334,0.00011824524062906468,0.0,0.0029097284811591636,0.00474342388960759,0.0030156815440289505,0.007312614259597806,0.011353556856483945,0.0,0.05405405405405406,0.0,0.0,0,26,473,762,1,3,937,2,1,292,524,578,369,15,785,946,8,60,123,1,683,2,3,394,19,356
859,0,0.021052631578947368,0.0031782354436816675,0.0,0.1954022988505747,0.00035558970267381785,0.012289780077619664,0.0012062726176115801,0.012797074954296161,0.010289160901188575,0.25,0.02702702702702703,0.0,0.05974025974025974,56,52,441,274,1,1,808,2,1,705,149,953,397,13,249,552,0,62,22,2,86,2,1,463,27,436
860,0,0.031578947368421054,0.11594202898550723,0.0,0.0,0.0005545623340868683,0.0034497628288055198,0.00180940892641737,0.012797074954296161,0.0012417952811779316,0.25,0.02702702702702703,0.0,0.0,0,51,702,460,1,3,240,5,1,794,58,1089,803,13,402,887,8,279,123,1,346,2,7,543,19,356
861,0,0.0,0.0003813882532418001,0.000354735721887194,0.034482758620689655,0.04258309816147319,0.0,0.0,0.012797074954296161,0.002483590562355863,0.0,0.0,0.0,0.005194805194805195,0,51,1039,939,1,6,547,2,0,854,894,69,68,13,612,1125,4,374,123,1,931,2,1,210,19,356
862,0,0.0,0.051487414187643014,0.0015371881281778408,0.0,0.00448574932403481,0.0,0.0,0.010968921389396709,0.0067411743835373425,0.0,0.0,0.0,0.003896103896103896,0,232,336,110,1,3,696,2,1,891,886,925,569,2,262,392,1,335,22,3,1155,2,0,349,27,542
863,0,0.010526315789473684,0.0001271294177472667,0.007449450159631075,0.27586206896551724,0.0002107927877346178,0.0071151358344113845,0.0006031363088057901,0.051188299817184646,0.0067411743835373425,0.25,0.02702702702702703,0.01020408163265306,0.04155844155844156,0,238,580,272,28,5,199,2,1,112,842,441,50,13,748,925,6,364,22,0,478,2,0,193,28,243
864,0,0.0,0.0003813882532418001,0.0004729809625162587,0.04597701149425287,0.0028890432075964205,0.0,0.0,0.07495429616087751,0.009934362249423453,0.0,0.0,0.0,0.005194805194805195,56,190,839,677,1,3,444,17,1,841,381,764,481,13,444,743,1,256,123,1,784,5,0,479,19,356
865,1,0.031578947368421054,0.033943554538520215,0.004020338181388199,0.1954022988505747,4.531059923267485e-05,0.0036653730056058647,0.00180940892641737,0.029250457038391225,0.003015788540003548,0.25,0.02702702702702703,0.0,0.02207792207792208,0,213,629,618,7,6,443,2,1,338,37,864,813,13,642,1133,0,33,103,3,891,3,4,143,18,306
866,0,0.0,0.0001271294177472667,0.0005912262031453234,0.034482758620689655,0.007097018858074398,0.00517464424320828,0.0006031363088057901,0.007312614259597806,0.0031931878658861094,0.0,0.02702702702702703,0.0,0.003896103896103896,33,228,952,341,6,3,47,11,1,319,453,1222,392,3,327,192,3,43,81,3,49,2,1,174,8,149
867,0,0.0,0.0006356470887363335,0.0,0.41379310344827586,0.0017956787478514405,0.028676153514445885,0.04764776839565742,0.010968921389396709,0.40784105020400924,0.0,0.35135135135135137,0.0,0.046753246753246755,0,139,940,331,1,5,0,17,1,422,68,1151,74,2,147,505,8,345,22,2,1036,2,2,56,3,489
868,0,0.0,0.01118738876175947,0.0034291119782428755,0.0,0.017679998817984367,0.024363949978438982,0.00180940892641737,0.0018281535648994515,0.001951392584708178,0.0,0.02702702702702703,0.0,0.0,0,12,882,555,1,2,272,1,1,392,114,1052,464,9,684,912,0,208,163,0,471,2,0,66,27,405
869,0,0.0,0.10195779303330789,0.0,0.034482758620689655,0.008930128100944136,0.020914187149633463,0.0012062726176115801,0.009140767824497258,0.014901543374135177,0.0,0.02702702702702703,0.0,0.006493506493506494,0,250,1225,429,1,4,860,17,1,201,333,334,804,3,545,457,0,196,123,1,307,2,0,569,19,356
870,0,0.0,0.38469361810322905,0.0008277166844034528,0.0,0.03779494983821161,0.09422164726175075,0.00180940892641737,0.007312614259597806,0.016852935958843355,0.0,0.0,0.0,0.005194805194805195,26,215,633,872,1,4,30,2,1,878,110,760,244,13,536,216,8,89,123,1,1062,2,0,531,19,356
871,0,0.0,0.0003813882532418001,0.00532103582830791,0.27586206896551724,0.011377885472535374,0.029538594221647264,0.023522316043425813,0.062157221206581355,0.023594110342380698,0.0,0.05405405405405406,0.0,0.03766233766233766,33,149,1177,156,1,5,306,2,1,428,707,176,412,13,568,26,6,72,191,3,351,2,0,488,0,521
872,0,0.042105263157894736,0.0008899059242308669,0.00023649048125812936,0.022988505747126436,0.00029451889501238654,0.010133678309616215,0.0024125452352231603,0.08775137111517367,0.008337768316480398,0.25,0.02702702702702703,0.0,0.0025974025974025974,26,230,17,782,1,3,472,2,1,897,255,161,488,2,774,972,8,465,22,0,875,5,1,196,0,392
873,0,0.0,0.0007627765064836002,0.00011824524062906468,0.011494252873563218,0.06838748442448152,0.0,0.0,0.016453382084095063,0.0003547986517651233,0.0,0.0,0.0,0.0012987012987012987,65,52,839,677,7,3,935,2,0,28,239,764,80,3,737,743,7,181,22,0,784,2,1,479,0,177
874,0,0.031578947368421054,0.0008899059242308669,0.00011824524062906468,0.08045977011494253,0.0009288672842698344,0.006252695127210005,0.0024125452352231603,0.031078610603290677,0.019159127195316657,0.25,0.05405405405405406,0.0,0.012987012987012988,0,193,882,555,9,3,938,27,1,194,615,1052,496,2,557,912,7,532,22,0,471,2,0,66,27,127
875,0,0.0,0.0038138825324180014,0.0004729809625162587,0.1724137931034483,0.0046433514083223755,0.21970677015955153,0.0006031363088057901,0.03290676416819013,0.037431257761220506,0.0,0.02702702702702703,0.0,0.024675324675324677,33,10,766,1002,1,5,139,2,1,517,488,843,395,13,619,866,4,280,123,1,19,2,0,573,19,356
876,1,0.06315789473684211,0.0035596236969234673,0.0,0.9080459770114943,4.334057317908029e-05,0.013583441138421734,0.006031363088057901,0.05850091407678245,0.06031577080007096,0.25,0.05405405405405406,0.0,0.08181818181818182,0,125,20,819,1,3,987,17,1,787,168,679,269,2,219,244,8,175,123,1,1094,2,0,162,19,356
877,1,0.0,0.0010170353419781336,0.00023649048125812936,0.0,0.003543091857389814,0.020051746442432083,0.0012062726176115801,0.012797074954296161,0.003902785169416356,0.0,0.02702702702702703,0.0,0.0,0,77,327,319,11,3,39,2,1,113,443,55,216,8,215,694,4,263,24,2,204,2,0,230,4,408
878,1,0.30526315789473685,0.10170353419781336,0.000354735721887194,0.12643678160919541,0.00019109252719867222,0.0086244070720138,0.01749095295536791,0.021937842778793418,0.0023061912364733014,0.25,0.02702702702702703,0.0,0.016883116883116882,33,230,690,605,1,3,808,2,1,612,149,63,397,13,295,899,8,147,170,3,583,2,0,462,27,373
879,0,0.0,0.0005085176709890668,0.008158921603405462,0.14942528735632182,0.016161108730662965,0.01164294954721863,0.0006031363088057901,0.02376599634369287,0.009402164271775768,0.0,0.02702702702702703,0.0,0.016883116883116882,27,53,963,442,7,3,327,19,1,164,159,952,544,3,416,407,7,468,22,0,535,2,0,115,1,466
880,0,0.0,0.009153318077803202,0.000354735721887194,0.05747126436781609,0.004556670261964215,0.022207848210435532,0.0048250904704463205,0.016453382084095063,0.02057832180237715,0.0,0.02702702702702703,0.0,0.006493506493506494,75,66,969,176,7,6,133,5,1,436,167,489,219,13,152,817,8,88,123,1,575,2,0,547,19,356
881,0,0.0,0.0022883295194508005,0.00011824524062906468,0.011494252873563218,0.045064345975975535,0.10284605433376456,0.0,0.025594149908592323,0.012772751463544438,0.0,0.0,0.0,0.0012987012987012987,0,161,709,523,1,3,38,17,0,386,732,558,349,13,211,335,8,385,123,1,806,2,0,531,19,356
882,0,0.0,0.0003813882532418001,0.00011824524062906468,0.0,0.0032278876888146846,0.0,0.0,0.03473491773308958,0.0003547986517651233,0.0,0.0,0.02040816326530612,0.0,56,215,633,872,11,5,1014,2,1,319,439,760,488,13,536,216,3,89,123,1,1062,2,1,531,19,356
883,0,0.0,0.004068141367912535,0.000354735721887194,0.20689655172413793,0.011599513403564762,0.0,0.0,0.043875685557586835,0.022884513038850453,0.0,0.0,0.0,0.023376623376623377,0,10,652,403,1,3,280,2,1,376,257,123,442,13,619,854,1,280,123,1,909,2,0,712,19,356
884,0,0.010526315789473684,0.0068649885583524015,0.00011824524062906468,0.08045977011494253,0.00016646720152874023,0.00258732212160414,0.016284680337756333,0.027422303473491772,0.06386375731772219,0.25,0.2972972972972973,0.0,0.00909090909090909,33,37,91,966,1,2,216,2,1,377,192,1147,157,2,353,574,8,176,87,0,332,2,0,492,28,9
885,0,0.0,0.017670989066870074,0.0,0.0,0.0001241116413764572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,894,1041,1,5,1028,2,1,364,195,1123,84,13,678,935,3,45,123,1,900,2,0,203,19,356
886,0,0.0,0.4326214085939486,0.0,0.0,0.03900060578301148,0.08645968089693834,0.0006031363088057901,0.0,0.0037253858435337944,0.0,0.0,0.0,0.0,56,146,1282,226,1,2,171,2,1,635,18,1221,801,13,268,963,0,258,123,1,780,2,0,141,19,356
887,0,0.0,0.007627765064836002,0.0004729809625162587,0.0,0.025964943386376286,0.06511427339370418,0.0012062726176115801,0.003656307129798903,0.021997516409437645,0.0,0.02702702702702703,0.0,0.007792207792207792,52,13,907,872,1,3,677,2,0,194,754,1084,332,2,596,77,7,106,123,1,584,5,1,531,19,356
888,0,0.0,0.0002542588354945334,0.0,0.011494252873563218,0.004381337943194299,0.39521345407503233,0.0030156815440289505,0.08775137111517367,0.026255100230619124,0.0,0.02702702702702703,0.0,0.0012987012987012987,26,215,892,872,1,3,930,2,1,194,485,780,818,3,161,641,8,252,123,1,1002,2,2,531,19,356
889,0,0.0,0.004195270785659801,0.00011824524062906468,0.022988505747126436,0.001670582093448186,0.0,0.0,0.04204753199268738,0.008337768316480398,0.0,0.0,0.0,0.0025974025974025974,26,74,1070,819,1,6,417,1,1,194,507,1078,700,9,398,621,5,387,123,1,1,2,3,162,19,356
890,0,0.0,0.020340706839562673,0.00011824524062906468,0.011494252873563218,0.03437892466127865,0.0,0.0,0.0018281535648994515,0.018094731240021287,0.0,0.0,0.0,0.0012987012987012987,27,234,1055,245,19,3,301,2,1,194,345,776,725,13,639,883,5,56,123,1,482,2,8,34,19,356
891,0,0.0,0.008009153318077803,0.0011824524062906468,0.1839080459770115,0.003691828824436203,0.005390254420008625,0.0030156815440289505,0.014625228519195612,0.0044349831470640415,0.0,0.02702702702702703,0.0,0.02077922077922078,33,131,228,128,1,4,1149,2,1,194,754,644,332,13,527,286,8,392,22,2,988,2,0,689,1,6
892,0,0.0,0.0001271294177472667,0.0,0.0,0.009830430007436849,0.04161276412246658,0.0012062726176115801,0.0,0.003547986517651233,0.0,0.05405405405405406,0.0,0.0,33,51,839,677,1,3,403,1,1,162,33,764,781,2,623,743,0,304,123,1,784,2,0,479,19,356
893,0,0.0,0.0002542588354945334,0.00011824524062906468,0.0,0.018347837650152923,0.0968089693833549,0.00542822677925211,0.0,0.06368635799183964,0.0,0.10810810810810811,0.0,0.0,56,227,839,677,1,3,546,17,1,529,749,764,324,2,685,743,8,418,123,1,784,3,1,479,19,356
894,0,0.0,0.0003813882532418001,0.000354735721887194,0.04597701149425287,0.0002590584260476845,0.0,0.0,0.07312614259597806,0.14493524924605286,0.0,0.0,0.0,0.005194805194805195,15,13,907,872,1,3,1153,5,1,711,368,1084,249,3,63,77,0,106,123,1,584,3,2,531,19,356
895,0,0.0,0.017162471395881007,0.0,0.0,0.002915638559319947,0.08667529107373868,0.0006031363088057901,0.0712979890310786,0.06865353911655135,0.0,0.02702702702702703,0.0,0.07272727272727272,0,103,907,872,1,3,568,11,1,847,75,1084,297,13,792,77,8,242,123,1,584,2,1,531,19,356
896,0,0.0,0.0015255530129672005,0.0013006976469197116,0.10344827586206896,0.009911201075634226,0.22703751617076326,0.00361881785283474,0.04753199268738574,0.15965939329430548,0.0,0.05405405405405406,0.0,0.011688311688311689,33,249,474,292,11,3,361,17,1,388,876,982,697,13,253,355,6,513,123,1,1095,2,0,66,19,356
897,0,0.0,0.0007627765064836002,0.0009459619250325174,0.09195402298850575,0.03268273222913373,0.0,0.0,0.014625228519195612,0.04009224764945893,0.0,0.0,0.0,0.01038961038961039,0,17,239,206,1,6,770,29,1,194,72,536,704,13,275,832,5,428,123,1,32,2,8,22,19,356
898,1,0.0,0.0002542588354945334,0.0,0.0,0.00415281492097733,0.0,0.006634499396863691,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0,12,374,873,1,4,851,2,1,520,180,926,314,2,185,122,8,188,3,3,1157,2,0,228,27,198
899,1,0.25263157894736843,0.07615052123061275,0.0,0.05747126436781609,5.516072950064765e-05,0.00129366106080207,0.01447527141133896,0.009140767824497258,0.0010643959552953698,0.25,0.02702702702702703,0.0,0.007792207792207792,0,219,213,87,9,3,509,2,1,194,526,210,179,2,482,282,8,112,29,3,1169,2,1,196,1,448
900,1,0.0,0.0003813882532418001,0.0,0.05747126436781609,0.04200292548868959,0.03536006899525658,0.0,0.009140767824497258,0.027142096860031932,0.0,0.0,0.0,0.006493506493506494,0,13,20,819,1,4,655,5,1,788,273,679,209,2,246,244,7,139,123,1,1094,2,0,162,19,356
901,0,0.0,0.09077040427154842,0.00023649048125812936,0.011494252873563218,0.03393763882527347,0.4206554549374731,0.0030156815440289505,0.0018281535648994515,0.0028383892141209863,0.0,0.0,0.0,0.0012987012987012987,34,49,892,872,9,3,578,17,1,194,704,780,715,13,525,641,6,415,22,3,1002,2,1,531,7,276
902,0,0.0,0.0006356470887363335,0.0009459619250325174,0.08045977011494253,0.0016666420413409967,0.0,0.0,0.027422303473491772,0.013304949441192123,0.0,0.0,0.0,0.00909090909090909,0,4,444,955,1,3,980,2,1,194,104,261,40,13,328,1049,1,40,22,0,1167,2,0,316,28,159
903,1,0.0,0.011695906432748537,0.0004729809625162587,0.034482758620689655,0.0021798338283023793,0.0,0.0,0.03290676416819013,0.0031931878658861094,0.0,0.0,0.0,0.003896103896103896,33,12,146,78,1,2,1105,2,1,534,631,411,487,13,273,894,6,188,33,0,862,2,0,66,27,380
904,1,0.031578947368421054,0.0011441647597254002,0.000354735721887194,0.04597701149425287,0.0008205158513221337,0.017464424320827943,0.00361881785283474,0.07678244972577697,0.008869966294128083,0.25,0.05405405405405406,0.0,0.005194805194805195,40,192,177,259,1,5,278,5,1,555,852,641,460,2,497,980,8,171,123,1,1007,3,1,144,19,356
905,0,0.0,0.028095601322145943,0.0015371881281778408,0.21839080459770116,0.0042217658328531395,0.042690815006468305,0.015681544028950542,0.02010968921389397,0.09632783395423097,0.0,0.13513513513513514,0.0,0.025974025974025976,0,88,906,837,1,5,951,2,1,809,201,236,345,3,188,843,8,416,22,0,175,5,2,162,28,552
906,0,0.0,0.02707856598016781,1.0,0.011494252873563218,0.001445014110311609,0.022207848210435532,0.0012062726176115801,0.056672760511883,0.018626929217668974,0.0,0.05405405405405406,0.0,0.0012987012987012987,0,162,892,872,11,4,68,2,1,286,899,780,251,13,28,641,8,224,22,0,1002,2,0,531,28,133
907,0,0.0,0.0006356470887363335,0.0011824524062906468,0.04597701149425287,0.004304506927104111,0.021345407503234153,0.0006031363088057901,0.021937842778793418,0.00975696292354089,0.0,0.02702702702702703,0.0,0.005194805194805195,0,12,352,380,28,5,909,2,1,189,496,422,188,13,273,593,8,188,50,3,787,2,0,66,27,183
908,0,0.0,0.009788965166539536,0.000354735721887194,0.034482758620689655,0.00010736641992090346,0.0,0.0,0.010968921389396709,0.0010643959552953698,0.0,0.0,0.0,0.003896103896103896,0,51,1193,539,11,5,1054,2,1,650,560,1136,577,2,204,1010,1,495,123,1,42,2,2,604,19,356
909,0,0.0,0.0002542588354945334,0.0050845453470497815,0.08045977011494253,0.0017740084612619003,0.017464424320827943,0.0180940892641737,0.005484460694698354,0.02927088877062267,0.0,0.02702702702702703,0.0,0.00909090909090909,0,139,655,515,1,3,988,2,1,44,234,986,353,2,147,320,3,345,22,2,278,2,10,355,3,113
910,0,0.0,0.0002542588354945334,0.0004729809625162587,0.022988505747126436,0.043079544726979016,0.271884432945235,0.0,0.03473491773308958,0.10040801844952989,0.0,0.0,0.0,0.016883116883116882,33,13,907,872,1,5,270,2,1,194,130,1084,491,3,63,77,7,106,123,1,584,2,0,531,19,356
911,0,0.021052631578947368,0.0002542588354945334,0.04836230341728746,0.3563218390804598,0.00048068635707707236,0.017895644674428633,0.0012062726176115801,0.054844606946983544,0.005676778428241973,0.25,0.02702702702702703,0.01020408163265306,0.04025974025974026,0,77,498,824,1,3,39,2,1,294,465,220,216,2,310,484,4,388,52,2,798,2,0,151,0,76
912,0,0.0,0.006102212051868802,0.006621733475227622,0.1724137931034483,0.001822274099574967,0.017895644674428633,0.0361881785283474,0.04753199268738574,0.030512684051800604,0.0,0.16216216216216217,0.0,0.01948051948051948,40,12,882,555,1,5,894,2,1,388,876,1052,697,9,684,912,8,208,163,0,471,2,0,66,27,405
913,1,0.0,0.0003813882532418001,0.0015371881281778408,0.011494252873563218,0.0015848859601168225,0.014877102199223804,0.0,0.0018281535648994515,0.01933652652119922,0.0,0.0,0.0,0.0012987012987012987,0,55,96,474,11,6,73,34,1,842,616,1044,648,3,759,343,8,379,22,3,555,5,2,293,23,148
914,0,0.09473684210526316,0.0002542588354945334,0.003665602459501005,0.08045977011494253,0.0,0.0,0.015681544028950542,0.025594149908592323,0.012417952811779315,0.25,0.10810810810810811,0.0,0.0,0,139,829,682,9,4,679,2,1,194,585,267,504,3,665,55,8,345,22,3,597,2,11,67,3,442
915,0,0.0,0.1278921942537503,0.00011824524062906468,0.04597701149425287,0.0062617278113503054,0.03557567917205692,0.011459589867310011,0.007312614259597806,0.04913961326946958,0.0,0.10810810810810811,0.01020408163265306,0.007792207792207792,0,145,906,837,1,3,582,2,1,577,566,236,204,3,532,843,3,216,22,0,175,2,7,162,27,385
916,0,0.0,0.001271294177472667,0.0031926214969847464,0.47126436781609193,0.0022162793102938785,0.02608883139284174,0.0,0.08957952468007313,0.017030335284725917,0.0,0.0,0.0,0.053246753246753244,0,51,285,249,6,4,671,17,1,864,618,407,436,8,439,1011,7,128,123,1,629,2,8,588,19,356
917,0,0.0,0.0003813882532418001,0.00023649048125812936,0.05747126436781609,0.004469004102579257,0.013583441138421734,0.016887816646562123,0.03473491773308958,0.008337768316480398,0.0,0.05405405405405406,0.0,0.006493506493506494,33,185,1042,288,1,0,594,38,1,414,573,628,709,2,649,504,8,185,123,1,508,2,2,10,19,356
918,0,0.0,0.0003813882532418001,0.0,0.0,0.040546091222056414,0.048943510133678314,0.0,0.005484460694698354,0.003547986517651233,0.0,0.0,0.0,0.0,77,102,839,677,1,3,788,17,1,194,689,764,281,2,453,743,7,85,123,1,784,2,0,479,19,356
919,1,0.021052631578947368,0.0031782354436816675,0.0,0.022988505747126436,9.850130267972794e-06,0.00021561017680034498,0.0024125452352231603,0.005484460694698354,0.02040092247649459,0.25,0.08108108108108109,0.0,0.0012987012987012987,33,220,276,84,1,5,35,2,1,442,278,1051,53,2,113,95,8,410,123,1,245,3,1,481,19,356
920,0,0.0,0.0003813882532418001,0.000354735721887194,0.11494252873563218,6.304083371502588e-05,0.047218628719275554,0.0024125452352231603,0.02010968921389397,0.015965939329430547,0.0,0.05405405405405406,0.0,0.014285714285714285,26,55,96,474,1,3,218,17,1,194,123,1044,196,2,19,343,8,379,22,2,555,2,1,293,23,88
921,0,0.0,0.0005085176709890668,0.002246659571952229,0.011494252873563218,0.00019503257930586132,0.015308322552824494,0.0024125452352231603,0.012797074954296161,0.0008869966294128083,0.0,0.02702702702702703,0.0,0.0012987012987012987,48,77,1091,958,9,0,282,17,1,233,465,962,216,13,443,467,8,263,55,3,3,2,0,117,0,147
922,1,0.06315789473684211,0.0010170353419781336,0.0017736786094359701,0.05747126436781609,6.501085976862044e-05,0.00474342388960759,0.00361881785283474,0.08775137111517367,0.008515167642362959,0.5,0.05405405405405406,0.0,0.01038961038961039,43,10,513,860,6,3,1015,2,1,113,465,502,216,2,218,523,8,222,123,1,97,2,1,712,19,356
923,0,0.0,0.0006356470887363335,0.00023649048125812936,0.022988505747126436,2.4625325669931986e-05,0.0,0.0,0.003656307129798903,0.0003547986517651233,0.0,0.0,0.0,0.0025974025974025974,0,13,633,872,9,3,683,2,1,891,653,760,461,13,594,216,8,106,123,1,1062,2,0,531,19,356
924,1,0.0,0.007500635647088735,0.00023649048125812936,0.011494252873563218,0.0028476726604709348,0.00043122035360068997,0.021109770808202654,0.0018281535648994515,0.024303707645910947,0.0,0.4594594594594595,0.0,0.0012987012987012987,0,39,628,87,1,3,24,3,1,194,222,976,555,2,203,551,8,210,19,3,99,3,2,196,3,448
925,0,0.0,0.027332824815662342,0.00023649048125812936,0.022988505747126436,0.0,0.0,0.0,0.003656307129798903,0.0003547986517651233,0.0,0.0,0.0,0.0025974025974025974,0,51,1163,435,1,5,633,2,0,194,872,587,345,2,234,1128,2,422,123,1,1154,3,0,547,19,356
926,0,0.0,0.0003813882532418001,0.008631902565921721,0.1839080459770115,0.0,0.0,0.0,0.5283363802559415,0.05499379102359411,0.0,0.0,0.0,0.02077922077922078,0,10,766,1002,20,3,813,2,0,194,576,843,12,2,218,866,2,222,123,1,19,5,8,573,19,356
927,0,0.0,0.014874141876430205,0.0,0.0,0.017012159985815813,0.0,0.0,0.029250457038391225,0.0,0.0,0.0,0.0,0.02077922077922078,0,215,633,872,1,6,611,2,1,395,811,760,614,13,536,216,0,89,123,1,1062,2,0,531,19,356
928,0,0.05263157894736842,0.0003813882532418001,0.006621733475227622,0.22988505747126436,3.940052107189118e-06,0.002802932298404485,0.006634499396863691,0.04204753199268738,0.003902785169416356,0.25,0.05405405405405406,0.0,0.016883116883116882,0,126,954,555,1,3,53,17,1,194,177,231,104,3,47,1001,8,2,22,0,668,2,11,66,27,329
929,0,0.021052631578947368,0.0006356470887363335,0.001418942887548776,0.12643678160919541,1.970026053594559e-05,0.0017248814144027599,0.0012062726176115801,0.02010968921389397,0.001951392584708178,0.25,0.02702702702702703,0.0,0.006493506493506494,43,63,243,261,1,4,417,2,1,194,507,149,700,2,739,409,0,347,22,2,922,2,1,66,27,90
930,0,0.0,0.0038138825324180014,0.00023649048125812936,0.022988505747126436,0.005719970646611802,0.0,0.0,0.003656307129798903,0.012950150789427,0.0,0.0,0.0,0.0025974025974025974,75,42,620,699,9,3,987,2,1,787,168,713,269,13,184,974,1,484,123,1,114,2,0,436,19,356
931,0,0.010526315789473684,0.0068649885583524015,0.015017145559891214,0.29885057471264365,0.0009328073363770236,0.030185424752048298,0.0006031363088057901,0.0712979890310786,0.006031577080007096,0.25,0.02702702702702703,0.0,0.033766233766233764,56,37,626,905,1,5,880,34,1,595,262,584,552,13,515,385,7,285,22,3,405,2,10,184,17,446
932,0,0.0,0.0006356470887363335,0.00011824524062906468,0.0,0.0003920351846653172,0.01768003449762829,0.0,0.0,0.0010643959552953698,0.0,0.0,0.0,0.0,26,77,911,248,20,4,282,2,1,230,465,468,216,2,723,931,8,263,146,2,184,2,0,657,0,407
933,0,0.0,0.004576659038901601,0.0,0.4367816091954023,2.068527356274287e-05,0.0,0.0,0.06946983546617916,0.0067411743835373425,0.0,0.0,0.0,0.014285714285714285,0,5,1267,685,1,5,537,2,1,507,449,155,394,0,783,149,1,473,123,1,244,2,0,653,19,356
934,1,0.0,0.0015255530129672005,0.00011824524062906468,0.0,0.013853223208876938,0.024363949978438982,0.0006031363088057901,0.0,0.0031931878658861094,0.0,0.02702702702702703,0.0,0.0,33,139,84,1031,1,2,451,2,1,505,908,368,331,2,147,628,0,345,22,3,1184,2,0,512,3,239
935,0,0.0,0.0001271294177472667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158,1070,819,1,0,299,7,0,194,421,1078,421,13,671,621,2,498,123,1,1,2,0,162,19,356
936,1,0.0,0.027332824815662342,0.00023649048125812936,0.06896551724137931,0.010194884827351843,0.045493747304872795,0.0006031363088057901,0.010968921389396709,0.010466560227071138,0.0,0.02702702702702703,0.0,0.007792207792207792,0,13,633,872,1,3,1113,2,1,577,344,760,741,2,596,216,7,106,123,1,1062,2,0,531,19,356
937,0,0.0,0.0001271294177472667,0.0,0.0,0.0011544352674064116,0.0,0.0,0.08409506398537477,0.007982969664715274,0.0,0.0,0.0,0.0,0,175,41,23,11,5,761,17,1,297,691,678,716,13,780,159,1,316,123,1,847,2,8,48,19,356
