,label,id,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
572,0,689,2,0,23,142,2,116,8,0,166,265,151,1,0,32,2,1,18,0,0,32,13
573,1,690,2,1,145,88,10,116,8,0,166,959,38,1,0,55,2,1,37,2,25,0,5
574,0,691,2,0,97,118,5,48,1,1,166,1480,90,1,0,71,2,1,47,0,0,0,23
575,0,692,2,1,16,5,10,116,8,0,166,223,63,1,0,113,2,1,71,3,1,0,3
576,1,693,2,1,150,73,10,116,8,0,166,164,357,1,0,6,2,1,4,2,1,44,4
577,0,694,2,0,60,120,4,116,8,0,166,1632,151,1,0,99,2,1,66,0,1,0,23
578,0,695,2,0,69,23,10,116,8,0,166,1545,117,1,0,63,2,1,44,0,8,46,20
579,0,696,2,0,23,142,2,116,8,0,166,1417,63,1,0,27,2,1,18,0,0,0,13
580,0,697,2,0,23,142,2,116,8,0,166,494,258,1,0,26,2,1,18,0,0,0,13
581,0,698,2,0,23,142,2,116,8,0,166,1617,112,1,0,32,2,1,18,0,0,0,13
582,0,699,2,0,23,142,2,116,8,0,166,753,408,1,0,29,2,1,18,0,0,32,13
583,0,700,2,0,23,142,2,116,8,0,166,497,258,1,0,29,2,1,18,0,0,32,13
584,0,701,2,0,97,118,5,106,1,5,208,330,93,1,1,110,2,1,47,0,0,0,23
585,0,702,2,0,60,120,4,116,8,0,166,370,74,1,0,102,2,1,66,0,1,0,23
586,0,703,2,0,23,142,2,116,8,0,166,401,67,1,0,28,2,1,18,0,0,0,13
587,0,51,2,0,23,142,2,116,8,0,166,1583,213,1,0,27,2,1,18,0,0,0,13
588,0,704,2,0,169,138,2,116,8,0,166,90,318,1,0,74,2,1,50,2,13,0,9
589,0,705,2,0,97,118,5,22,1,5,148,272,328,1,2,81,2,1,54,0,20,46,8
590,0,706,2,0,163,52,10,116,8,0,166,739,229,1,0,110,2,1,47,0,0,0,23
591,0,707,2,1,64,10,10,116,8,0,166,1468,125,1,0,99,2,1,66,0,1,0,23
592,0,708,2,0,23,142,2,116,8,0,166,1199,258,1,0,32,2,1,18,0,0,0,13
593,0,709,2,0,23,142,2,116,8,0,166,1533,213,1,0,28,2,1,18,0,0,0,13
594,0,710,2,0,23,142,2,116,8,0,166,1738,63,1,0,32,2,1,18,0,0,32,13
595,1,711,2,1,145,88,10,116,8,0,166,414,250,1,0,55,2,1,37,2,25,0,5
596,1,712,2,1,145,88,10,116,8,0,166,1306,54,1,0,50,2,1,37,2,25,0,5
597,0,713,2,0,23,142,2,116,8,0,166,275,120,1,0,32,2,1,18,0,0,32,13
598,0,714,2,0,97,118,5,43,1,1,42,948,377,1,0,130,2,1,77,3,12,38,10
599,1,715,2,0,63,67,4,116,8,0,166,1053,357,1,0,90,1,2,59,2,0,27,3
600,0,716,2,0,97,118,5,110,6,1,82,456,444,1,0,112,2,1,71,3,1,0,3
601,0,717,2,0,97,118,5,80,18,1,166,1233,326,1,0,119,2,1,69,0,17,64,7
602,0,718,2,0,60,120,4,116,8,0,166,776,283,1,0,102,2,1,66,0,1,0,23
603,0,719,2,0,97,118,5,110,6,1,191,1116,465,1,0,112,2,1,71,3,1,0,3
604,0,720,2,0,57,81,10,116,8,0,166,105,143,1,0,71,2,1,47,0,0,0,23
605,1,721,2,0,23,142,2,116,8,0,166,875,112,1,0,29,2,1,18,0,0,0,13
606,0,52,2,0,97,118,5,43,1,1,219,1702,485,1,0,130,2,1,77,3,12,38,10
607,0,722,1,0,81,39,5,116,8,0,43,209,302,0,0,41,2,1,29,0,16,28,21
608,0,723,2,0,23,142,2,116,8,0,166,255,34,1,0,32,2,1,18,0,0,0,13
609,0,724,2,0,23,142,2,116,8,0,166,966,419,1,0,33,2,1,18,0,0,0,13
610,0,725,2,0,60,120,4,116,8,0,166,606,457,1,0,102,2,1,66,0,1,0,23
611,0,726,2,0,97,118,5,85,11,1,166,1643,9,1,0,71,2,1,47,0,0,61,23
612,0,727,2,0,97,118,5,6,4,7,166,565,417,1,0,71,2,1,47,0,0,0,23
613,0,728,2,0,23,142,2,116,8,0,166,845,370,1,0,28,2,1,18,0,0,0,13
614,1,729,1,0,108,141,5,116,8,0,38,6,273,0,0,74,2,1,50,2,13,0,9
615,0,730,2,1,46,21,2,116,8,0,166,560,358,1,0,27,2,1,18,0,0,32,13
616,0,731,2,1,150,73,10,116,8,0,166,575,20,1,0,30,2,1,18,0,0,0,13
617,0,732,2,0,97,118,5,43,1,1,166,1405,449,1,0,11,2,1,6,2,1,0,4
618,0,733,2,0,97,118,5,63,13,1,166,624,79,1,1,123,2,1,74,3,6,33,10
619,0,734,2,0,23,142,2,116,8,0,166,1402,370,1,0,26,2,1,18,0,0,0,13
620,1,735,2,0,97,118,5,120,1,1,147,22,368,1,0,18,2,1,13,2,1,0,0
621,0,736,2,1,96,44,10,116,8,0,166,30,313,1,0,36,2,1,23,3,7,26,3
622,1,53,2,0,23,142,2,116,8,0,166,642,63,1,0,32,2,1,18,0,0,0,13
623,0,737,2,0,23,142,2,116,8,0,166,1537,258,1,0,32,2,1,18,0,0,0,13
624,0,738,2,0,23,142,2,116,8,0,166,491,294,1,0,29,2,1,18,0,0,32,13
625,0,739,2,0,23,142,2,116,8,0,166,251,151,1,0,27,2,1,18,0,0,0,13
626,0,740,2,0,23,142,2,116,8,0,166,1344,112,1,0,33,2,1,18,0,0,0,13
627,0,741,2,1,170,121,10,116,8,0,166,592,258,1,0,71,2,1,47,0,0,0,23
628,0,742,2,0,2,17,10,116,8,0,166,453,74,1,0,71,2,1,47,0,0,0,23
629,0,743,2,0,136,109,10,116,8,0,166,1651,258,1,0,71,2,1,47,0,0,0,23
630,1,744,2,1,145,88,10,116,8,0,166,198,303,1,0,50,2,1,37,2,25,0,5
631,0,745,2,0,23,142,2,116,8,0,166,612,370,1,0,30,2,1,18,0,0,0,13
632,0,746,2,0,97,118,5,118,5,1,59,152,357,1,0,70,2,1,46,3,11,53,10
633,0,747,2,1,128,76,4,116,8,0,166,760,270,1,1,110,2,1,47,0,0,0,23
634,0,748,2,0,97,118,5,48,1,1,166,866,124,1,0,130,2,1,77,3,12,38,10
635,0,749,1,0,134,71,5,116,8,0,71,726,386,0,0,25,1,1,18,0,0,0,13
636,0,750,2,0,23,142,2,116,8,0,166,1577,248,1,0,24,2,1,18,0,0,0,13
637,0,751,1,0,80,118,5,116,8,0,7,682,373,0,0,134,2,1,79,3,0,0,21
638,0,752,1,0,68,83,5,116,8,0,60,659,218,0,0,74,2,1,50,2,13,0,9
639,0,753,2,0,23,142,2,116,8,0,166,23,114,1,0,29,2,1,18,0,0,0,13
640,0,754,2,1,150,73,10,116,8,0,166,1028,284,1,0,105,2,1,66,0,1,0,23
641,0,755,2,0,112,98,10,116,8,0,166,650,226,1,0,79,2,1,49,0,21,0,8
642,0,756,2,0,97,118,5,12,1,7,166,1130,229,1,0,71,2,1,47,0,0,0,23
643,0,757,2,1,16,5,10,116,8,0,166,1666,419,1,0,60,2,1,42,2,1,32,4
644,0,758,2,0,23,142,2,116,8,0,166,326,225,1,0,27,2,1,18,0,0,32,13
645,0,759,4,1,97,118,5,122,8,1,24,1640,449,2,0,134,2,1,79,3,0,0,21
646,0,760,2,0,23,142,2,116,8,0,166,1527,370,1,0,27,2,1,18,0,0,0,13
647,0,54,2,1,32,82,10,116,8,0,166,1616,466,1,0,24,2,1,18,0,0,0,13
648,0,761,2,0,97,118,5,43,1,1,74,1374,90,1,0,130,2,1,77,3,12,38,10
649,0,55,4,1,97,118,5,44,8,1,118,1476,229,2,0,134,2,1,79,3,0,0,21
650,1,762,2,0,23,142,2,116,8,0,166,56,74,1,0,29,2,1,18,0,0,0,13
651,0,763,2,0,23,142,2,116,8,0,166,683,187,1,0,24,2,1,18,0,0,0,13
652,0,764,1,0,39,132,5,116,8,0,177,304,477,0,0,74,2,1,50,2,13,0,9
653,0,765,2,0,23,142,2,116,8,0,166,427,482,1,0,33,2,1,18,0,0,0,13
654,0,766,2,1,156,116,10,116,8,0,166,1559,252,1,0,94,2,1,63,0,21,30,8
655,0,767,2,0,97,118,5,89,14,1,166,431,419,1,0,21,2,1,16,2,4,26,0
656,1,768,2,0,23,142,2,116,8,0,166,615,114,1,0,27,2,1,18,0,0,0,13
657,1,769,2,1,145,88,10,116,8,0,166,1571,250,1,0,50,2,1,37,2,25,0,5
658,0,770,2,1,145,88,10,116,8,0,166,1052,34,1,0,50,2,1,37,2,25,0,5
659,0,771,2,0,23,142,2,116,8,0,166,820,359,1,1,30,2,1,18,0,0,0,13
660,1,772,2,0,63,67,4,116,8,0,166,162,151,1,0,51,1,2,38,2,1,0,5
661,0,773,2,0,97,118,5,110,6,1,220,607,96,1,0,112,2,1,71,3,1,0,3
662,0,774,2,0,97,118,5,59,8,1,174,347,56,1,0,110,2,1,47,0,0,0,23
663,0,775,2,0,97,118,5,110,6,1,200,889,483,1,0,9,2,1,6,2,1,17,4
664,0,776,2,0,23,142,2,116,8,0,166,523,286,1,0,26,2,1,18,0,0,32,13
665,0,777,2,0,145,88,10,116,8,0,166,315,352,1,0,60,2,1,42,2,1,32,4
666,0,778,2,0,97,118,5,121,10,1,166,351,287,1,0,130,2,1,77,3,12,38,10
667,0,779,2,0,23,142,2,116,8,0,166,1328,151,1,0,27,2,1,18,0,0,0,13
668,0,780,2,0,97,118,5,117,16,5,31,692,164,1,1,71,2,1,47,0,0,0,23
669,0,781,2,0,60,120,4,116,8,0,166,1032,4,1,0,102,2,1,66,0,1,0,23
670,0,782,2,1,43,22,6,116,8,0,166,179,270,1,1,110,2,1,47,0,0,0,23
671,0,783,2,0,23,142,2,116,8,0,166,611,408,1,0,28,2,1,18,0,0,0,13
672,0,784,2,0,137,24,4,116,8,0,166,1085,190,1,0,71,2,1,47,0,0,0,23
673,0,785,2,0,23,142,2,116,8,0,166,996,419,1,0,31,2,1,18,0,0,0,13
674,1,786,2,0,23,142,2,116,8,0,166,936,419,1,0,24,2,1,18,0,0,32,13
675,0,787,2,0,90,112,8,116,8,0,166,732,258,1,0,71,2,1,47,0,0,0,23
676,0,788,1,0,115,10,5,116,8,0,185,147,307,0,0,44,2,1,30,3,4,28,3
677,0,789,2,0,23,142,2,116,8,0,166,443,54,1,0,27,2,1,18,0,0,0,13
678,0,790,2,1,10,128,10,116,8,0,166,344,242,1,0,79,2,1,49,0,21,30,8
679,0,791,2,1,66,13,10,116,8,0,166,754,225,1,0,41,2,1,29,0,16,30,21
680,1,792,0,0,92,118,2,116,8,0,166,1425,461,1,0,92,2,1,61,3,6,7,10
681,0,793,1,0,147,46,5,116,8,0,202,980,148,0,0,105,2,1,66,0,1,0,23
682,0,794,2,0,23,142,2,116,8,0,166,494,154,1,0,24,2,1,18,0,0,0,13
683,0,795,2,0,97,118,5,121,10,1,166,248,287,1,0,130,2,1,77,3,12,38,10
684,0,796,2,1,145,88,10,116,8,0,166,226,370,1,0,55,2,1,37,2,25,0,5
685,0,797,1,0,97,118,5,86,8,0,205,662,19,0,0,31,2,1,18,0,0,0,13
686,1,798,2,1,133,102,10,116,8,0,166,1262,125,1,0,80,2,1,49,0,21,29,8
687,0,799,4,1,97,118,5,98,8,1,35,1639,452,2,0,134,2,1,79,3,0,0,21
688,0,56,2,0,97,118,5,6,4,7,166,1219,258,1,0,110,2,1,47,0,0,0,23
689,0,800,2,1,46,21,2,116,8,0,166,1429,363,1,0,31,2,1,18,0,0,0,13
690,0,801,2,0,58,7,10,116,8,0,166,1690,111,1,0,102,2,1,66,0,1,29,23
691,0,802,2,0,26,69,10,116,8,0,166,826,368,1,0,99,2,1,66,0,1,0,23
692,0,803,2,0,97,118,5,35,18,1,166,234,326,1,0,120,2,1,69,0,17,63,7
693,0,804,2,0,23,142,2,116,8,0,166,885,244,1,0,27,2,1,18,0,0,32,13
694,0,805,2,1,96,44,10,116,8,0,166,323,301,1,0,80,2,1,49,0,21,0,8
695,0,806,2,0,71,106,10,116,8,0,166,806,151,1,0,71,2,1,47,0,0,61,23
696,0,807,2,0,23,142,2,116,8,0,166,1580,8,1,0,29,2,1,18,0,0,0,13
697,1,808,2,0,23,142,2,116,8,0,166,1698,258,1,0,29,2,1,18,0,0,0,13
698,0,809,4,1,97,118,5,36,8,1,236,1445,461,2,2,134,2,1,79,3,0,0,21
699,0,810,2,0,23,142,2,116,8,0,166,1716,467,1,0,26,2,1,18,0,0,32,13
700,0,811,1,0,34,87,5,116,8,0,88,1318,134,0,0,93,1,1,62,0,7,26,2
701,0,812,2,0,97,118,5,110,6,1,198,1212,229,1,0,112,2,1,71,3,1,0,3
702,0,813,2,0,23,142,2,116,8,0,166,1177,120,1,0,32,2,1,18,0,0,31,13
703,0,814,2,1,97,118,5,105,1,1,166,1299,77,1,0,46,2,1,27,3,1,59,3
704,0,815,1,0,160,36,5,116,8,0,212,1434,361,0,0,41,2,1,29,0,16,28,21
705,0,816,2,0,23,142,2,116,8,0,166,958,120,1,0,28,2,1,18,0,0,0,13
706,0,817,2,0,23,142,2,116,8,0,166,966,60,1,0,33,2,1,18,0,0,0,13
707,1,818,2,0,82,115,10,116,8,0,166,1676,63,1,0,99,2,1,66,0,1,0,23
708,0,819,4,1,97,118,5,122,8,1,24,1640,449,2,0,134,2,1,79,3,0,0,21
709,0,820,2,0,97,118,5,115,1,1,228,1112,250,1,0,42,2,1,31,2,1,0,0
710,0,821,2,0,23,142,2,116,8,0,166,1362,258,1,0,26,2,1,18,0,0,0,13
711,0,822,2,0,1,1,8,116,8,0,166,111,419,1,0,110,2,1,47,0,0,0,23
712,0,823,2,0,23,142,2,116,8,0,166,1391,60,1,0,30,2,1,18,0,0,0,13
713,0,824,2,0,1,1,8,116,8,0,166,312,63,1,0,110,2,1,47,0,0,0,23
714,0,825,2,0,163,52,10,116,8,0,166,404,460,1,0,71,2,1,47,0,0,0,23
715,0,826,4,1,97,118,5,122,8,1,165,1050,341,2,0,134,2,1,79,3,0,0,21
716,0,827,2,0,52,56,2,116,8,0,166,1064,439,1,1,62,2,1,43,3,1,0,3
717,0,57,2,0,12,57,10,116,8,0,166,429,63,1,0,37,2,1,24,3,1,39,3
718,0,828,4,1,97,118,5,122,8,1,154,119,461,2,0,134,2,1,79,3,0,0,21
719,0,829,2,0,97,118,5,39,14,1,166,552,351,1,0,65,2,1,12,3,30,46,10
720,0,830,2,0,23,142,2,116,8,0,166,198,378,1,0,28,2,1,18,0,0,0,13
721,0,58,2,0,23,142,2,116,8,0,166,212,154,1,0,31,2,1,18,0,0,32,13
722,0,831,2,0,23,142,2,116,8,0,166,723,258,1,0,28,2,1,18,0,0,0,13
723,0,832,2,0,145,88,10,116,8,0,166,578,419,1,0,60,2,1,42,2,1,0,4
724,0,833,2,0,163,52,10,116,8,0,166,859,156,1,0,110,2,1,47,0,0,0,23
725,0,834,2,0,23,142,2,116,8,0,166,366,258,1,0,24,2,1,18,0,0,32,13
726,0,835,1,0,95,118,5,116,8,0,96,545,396,0,0,132,2,1,75,3,9,68,22
727,0,836,2,0,97,118,5,110,6,1,122,916,250,1,0,6,2,1,4,2,1,44,4
728,1,837,4,1,97,118,5,97,8,1,1,517,449,2,0,128,2,1,76,0,6,36,15
729,0,7,2,0,23,142,2,116,8,0,166,1074,120,1,0,28,2,1,18,0,0,0,13
730,0,838,2,0,23,142,2,116,8,0,166,178,315,1,0,31,2,1,18,0,0,0,13
731,0,839,2,1,150,73,10,116,8,0,166,1166,321,1,0,69,2,1,45,3,15,21,10
732,1,840,2,0,23,142,2,116,8,0,166,1379,120,1,0,26,2,1,18,0,0,0,13
733,0,841,2,0,23,142,2,116,8,0,166,1412,258,1,0,26,2,1,18,0,0,32,13
734,0,842,2,0,69,23,10,116,8,0,166,658,389,1,1,40,2,1,27,3,1,0,3
735,0,843,2,1,11,14,4,116,8,0,166,1677,270,1,1,110,2,1,47,0,0,0,23
736,0,844,2,1,64,10,10,116,8,0,166,264,483,1,0,99,2,1,66,0,1,29,23
737,0,845,2,0,23,142,2,116,8,0,166,463,406,1,0,27,2,1,18,0,0,0,13
738,0,846,2,0,97,118,5,6,4,7,166,830,179,1,0,71,2,1,47,0,0,12,23
739,0,847,2,0,97,118,5,77,18,1,166,1360,469,1,0,120,2,1,69,0,17,63,7
740,0,848,2,0,23,142,2,116,8,0,166,953,260,1,0,27,2,1,18,0,0,0,13
741,0,849,2,0,60,120,4,116,8,0,166,553,419,1,0,105,2,1,66,0,1,0,23
742,0,59,2,1,150,73,10,116,8,0,166,1253,226,1,0,43,2,1,32,2,1,0,2
743,0,850,2,0,97,118,5,56,1,4,97,559,213,1,2,32,2,1,18,0,0,31,13
744,0,851,2,1,64,10,10,116,8,0,166,423,18,1,0,103,0,0,66,0,1,0,23
745,0,852,2,0,97,118,5,39,14,1,166,1303,351,1,0,78,2,1,53,3,15,1,10
746,0,853,2,0,1,1,8,116,8,0,166,374,229,1,0,71,2,1,47,0,0,0,23
747,0,60,1,0,81,39,5,116,8,0,108,722,72,0,0,41,2,1,29,0,16,0,21
748,0,854,2,1,154,64,10,116,8,0,166,670,57,1,0,39,2,1,27,3,1,56,3
749,0,855,1,0,73,96,5,116,8,0,117,261,421,0,0,25,1,1,18,0,0,32,13
750,0,856,2,0,23,142,2,116,8,0,166,1442,419,1,0,28,2,1,18,0,0,31,13
751,0,857,2,0,97,118,5,48,1,1,166,335,118,1,0,130,2,1,77,3,12,38,10
752,0,858,2,0,60,120,4,116,8,0,166,420,296,1,0,102,2,1,66,0,1,0,23
753,0,859,2,0,23,142,2,116,8,0,166,838,93,1,0,26,2,1,18,0,0,0,13
754,0,860,2,0,23,142,2,116,8,0,166,1125,213,1,0,29,2,1,18,0,0,31,13
755,0,861,2,0,145,88,10,116,8,0,166,1043,250,1,0,28,2,1,18,0,0,0,13
756,0,862,2,1,150,73,10,116,8,0,166,1534,247,1,0,43,2,1,32,2,1,0,2
757,0,863,2,0,23,142,2,116,8,0,166,590,258,1,0,33,2,1,18,0,0,0,13
758,0,864,2,0,23,142,2,116,8,0,166,159,225,1,0,33,2,1,18,0,0,0,13
759,0,61,2,0,97,118,5,110,6,1,166,191,60,1,0,113,2,1,71,3,1,0,3
760,0,865,2,0,23,142,2,116,8,0,166,1487,258,1,0,31,2,1,18,0,0,32,13
761,0,62,2,0,60,120,4,116,8,0,166,1062,419,1,0,105,2,1,66,0,1,0,23
762,1,866,2,1,46,21,2,116,8,0,166,121,61,1,0,26,2,1,18,0,0,0,13
763,0,867,2,0,143,145,10,116,8,0,166,645,9,1,0,40,2,1,27,3,1,0,3
764,1,868,2,0,23,142,2,116,8,0,166,49,449,1,0,32,2,1,18,0,0,0,13
765,0,869,2,0,97,118,5,22,1,5,160,1071,416,1,1,71,2,1,47,0,0,44,23
766,0,870,2,0,145,88,10,116,8,0,166,32,419,1,0,60,2,1,42,2,1,0,4
767,1,871,2,0,23,142,2,116,8,0,166,726,154,1,0,26,2,1,18,0,0,0,13
768,0,872,2,0,97,118,5,121,10,1,166,1740,274,1,0,130,2,1,77,3,12,38,10
769,0,873,4,1,97,118,5,7,8,3,94,558,461,2,0,40,2,1,27,3,1,59,3
770,0,874,2,1,145,88,10,116,8,0,166,1070,449,1,0,39,2,1,27,3,1,0,3
771,0,875,2,0,106,67,4,116,8,0,166,1105,250,1,0,51,1,2,38,2,1,32,5
772,0,876,2,0,23,142,2,116,8,0,166,904,467,1,0,30,2,1,18,0,0,31,13
773,0,877,2,1,8,21,2,116,8,0,166,1145,419,1,0,36,2,1,23,3,7,29,3
774,0,878,2,0,163,52,10,116,8,0,166,1081,258,1,0,110,2,1,47,0,0,0,23
775,1,879,2,0,23,142,2,116,8,0,166,66,313,1,0,29,2,1,18,0,0,0,13
776,0,880,2,1,150,73,10,116,8,0,166,1624,24,1,0,48,2,1,25,3,1,0,3
777,0,63,2,0,23,142,2,116,8,0,166,1627,114,1,0,24,2,1,18,0,0,32,13
778,0,881,2,0,169,138,2,116,8,0,166,746,226,1,0,74,2,1,50,2,13,0,9
779,0,882,2,0,97,118,5,12,1,7,166,562,340,1,0,68,2,1,31,2,1,0,0
780,1,883,2,0,97,118,5,28,18,1,166,506,471,1,0,115,2,1,28,0,19,10,19
781,0,884,2,0,145,88,10,116,8,0,166,1309,54,1,0,60,2,1,42,2,1,0,4
782,0,64,2,1,46,21,2,116,8,0,166,1510,482,1,0,32,2,1,18,0,0,0,13
783,0,65,2,1,46,21,2,116,8,0,166,62,306,1,0,16,2,1,10,3,26,0,10
784,1,885,2,0,145,88,10,116,8,0,166,1564,109,1,0,26,2,1,18,0,0,32,13
785,0,886,2,0,60,120,4,116,8,0,166,1197,100,1,0,102,2,1,66,0,1,0,23
786,0,887,2,1,64,10,10,116,8,0,166,1404,250,1,0,101,0,0,66,0,1,0,23
787,0,888,2,0,60,120,4,116,8,0,166,437,454,1,0,102,2,1,66,0,1,0,23
788,0,889,2,0,23,142,2,116,8,0,166,1137,228,1,1,28,2,1,18,0,0,31,13
789,0,890,2,0,141,110,10,116,8,0,166,1448,258,1,0,41,2,1,29,0,16,28,21
790,1,891,2,0,59,117,10,116,8,0,166,269,88,1,0,74,2,1,50,2,13,0,9
791,1,66,2,0,36,35,10,116,8,0,166,1555,357,1,0,98,1,2,65,2,1,0,3
792,0,892,1,0,68,83,5,116,8,0,2,1563,174,0,0,74,2,1,50,2,13,0,9
793,0,8,2,0,63,67,4,116,8,0,166,537,112,1,0,51,1,2,38,2,1,0,5
794,0,893,2,0,63,67,4,116,8,0,166,1298,63,1,0,51,1,2,38,2,1,0,5
795,0,894,2,0,23,142,2,116,8,0,166,280,263,1,0,29,2,1,18,0,0,32,13
796,0,895,2,0,23,142,2,116,8,0,166,563,71,1,0,28,2,1,18,0,0,0,13
797,0,896,2,1,150,73,10,116,8,0,166,442,151,1,0,99,2,1,66,0,1,0,23
798,1,897,1,0,97,118,5,37,8,0,73,741,446,0,0,132,2,1,75,3,9,68,22
799,0,898,2,0,63,67,4,116,8,0,166,399,226,1,0,51,1,2,38,2,1,0,5
800,1,899,2,0,23,142,2,116,8,0,166,1319,260,1,0,30,2,1,18,0,0,0,13
801,0,900,2,0,23,142,2,116,8,0,166,851,258,1,0,26,2,1,18,0,0,0,13
802,0,901,4,1,97,118,5,122,8,1,216,1556,449,2,0,134,2,1,79,3,0,0,21
803,0,902,2,0,60,120,4,116,8,0,166,459,7,1,0,99,2,1,66,0,1,0,23
804,0,903,2,0,1,1,8,116,8,0,166,802,85,1,0,110,2,1,47,0,0,0,23
805,0,904,2,1,97,118,5,46,12,1,166,1730,160,1,0,120,2,1,69,0,17,64,7
806,0,905,2,0,97,118,5,113,18,1,166,499,326,1,0,92,2,1,61,3,6,0,10
807,0,906,2,0,169,138,2,116,8,0,166,217,102,1,0,74,2,1,50,2,13,0,9
808,0,907,2,1,105,72,3,116,8,0,166,1213,173,1,0,71,2,1,47,0,0,0,23
809,0,908,2,0,97,118,5,5,0,1,166,1244,162,1,1,110,2,1,47,0,0,0,23
810,0,909,2,0,23,142,2,116,8,0,166,1522,258,1,0,29,2,1,18,0,0,32,13
811,1,910,2,0,23,142,2,116,8,0,166,1648,151,1,0,26,2,1,18,0,0,0,13
812,0,911,2,1,46,21,2,116,8,0,166,633,154,1,0,32,2,1,18,0,0,0,13
813,0,912,2,0,23,142,2,116,8,0,166,14,85,1,0,28,2,1,18,0,0,32,13
814,0,913,2,0,23,142,2,116,8,0,166,35,313,1,0,28,2,1,18,0,0,32,13
815,1,914,2,0,23,142,2,116,8,0,166,71,154,1,0,26,2,1,18,0,0,32,13
816,0,915,2,0,97,118,5,110,6,1,57,1116,449,1,0,112,2,1,71,3,1,0,3
817,0,916,2,0,60,120,4,116,8,0,166,833,100,1,0,99,2,1,66,0,1,0,23
818,0,917,2,0,97,118,5,89,14,1,166,1394,30,1,0,4,2,1,2,3,13,26,1
819,0,918,2,0,145,88,10,116,8,0,166,1272,227,1,0,110,2,1,47,0,0,37,23
820,0,919,2,0,84,137,10,116,8,0,166,1142,463,1,0,110,2,1,47,0,0,0,23
821,0,920,2,0,97,118,5,75,18,1,166,1741,469,1,0,53,2,1,39,1,2,19,12
822,0,67,2,0,23,142,2,116,8,0,166,953,346,1,0,30,2,1,18,0,0,0,13
823,1,921,2,1,150,73,10,116,8,0,166,947,444,1,0,103,0,0,66,0,1,0,23
824,0,922,2,1,55,31,4,116,8,0,166,1517,298,1,0,79,2,1,49,0,21,26,8
825,0,923,2,0,1,1,8,116,8,0,166,1496,258,1,0,110,2,1,47,0,0,0,23
826,0,924,2,0,23,142,2,116,8,0,166,858,258,1,0,26,2,1,18,0,0,0,13
827,0,925,2,0,23,142,2,116,8,0,166,805,370,1,0,26,2,1,18,0,0,0,13
828,0,926,2,0,60,120,4,116,8,0,166,789,74,1,0,105,2,1,66,0,1,0,23
829,0,927,2,0,145,88,10,116,8,0,166,707,334,1,0,33,2,1,18,0,0,0,13
830,0,928,2,0,163,52,10,116,8,0,166,1697,256,1,0,110,2,1,47,0,0,0,23
831,0,929,2,0,60,120,4,116,8,0,166,727,419,1,0,105,2,1,66,0,1,0,23
832,0,930,2,0,97,118,5,113,18,1,166,253,145,1,0,92,2,1,61,3,6,7,10
833,0,931,2,0,23,142,2,116,8,0,166,821,8,1,0,33,2,1,18,0,0,32,13
834,0,932,2,0,23,142,2,116,8,0,166,1189,67,1,0,30,2,1,18,0,0,32,13
835,0,933,2,0,23,142,2,116,8,0,166,1693,178,1,1,27,2,1,18,0,0,32,13
836,0,934,2,0,60,120,4,116,8,0,166,765,151,1,0,99,2,1,66,0,1,0,23
837,0,935,2,0,126,3,4,116,8,0,166,1326,158,1,0,41,2,1,29,0,16,0,21
838,0,936,2,0,97,118,5,48,1,1,166,827,331,1,0,130,2,1,77,3,12,38,10
839,0,937,2,0,97,118,5,22,1,5,210,1150,358,1,1,71,2,1,47,0,0,44,23
840,0,68,2,0,97,118,5,27,1,1,127,945,487,1,0,106,2,1,19,3,24,20,18
841,0,938,2,0,23,142,2,116,8,0,166,997,63,1,0,26,2,1,18,0,0,0,13
842,0,69,2,1,16,5,10,116,8,0,166,1223,24,1,0,112,2,1,71,3,1,39,3
843,0,939,2,0,1,1,8,116,8,0,166,515,60,1,0,71,2,1,47,0,0,0,23
844,0,940,2,0,23,142,2,116,8,0,166,106,151,1,0,24,2,1,18,0,0,0,13
845,0,70,2,0,23,142,2,116,8,0,166,611,240,1,0,32,2,1,18,0,0,0,13
846,0,941,2,0,1,1,8,116,8,0,166,616,220,1,0,110,2,1,47,0,0,0,23
847,0,942,2,0,97,118,5,5,0,1,166,440,316,1,0,110,2,1,47,0,0,0,23
848,0,943,2,0,23,142,2,116,8,0,166,266,121,1,1,28,2,1,18,0,0,32,13
849,0,944,2,0,60,120,4,116,8,0,166,847,266,1,0,105,2,1,66,0,1,0,23
850,1,945,2,0,70,84,10,116,8,0,166,1094,258,1,0,36,2,1,23,3,7,0,3
851,0,946,2,0,145,88,10,116,8,0,166,262,418,1,0,60,2,1,42,2,1,32,4
852,0,947,2,0,163,52,10,116,8,0,166,277,258,1,0,71,2,1,47,0,0,0,23
853,0,948,1,0,86,99,5,116,8,0,126,215,210,0,0,23,1,1,18,0,0,31,13
854,0,949,2,1,130,144,4,116,8,0,166,1444,270,1,1,71,2,1,47,0,0,0,23
855,0,950,1,0,67,118,5,116,8,0,103,891,367,0,0,41,2,1,29,0,16,25,21
856,0,951,2,0,23,142,2,116,8,0,166,1045,112,1,0,31,2,1,18,0,0,0,13
857,0,952,2,0,141,110,10,116,8,0,166,201,180,1,0,41,2,1,29,0,16,30,21
858,0,953,2,0,23,142,2,116,8,0,166,698,98,1,0,31,2,1,18,0,0,0,13
