,id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1781,12649308016893030869,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,74f10a53,671ca3f8,fa61e8fe,1,0,16688,320,50,1873,3,39,-1,23
1782,12720236785608399445,14103111,1005,0,395fa97c,3f797953,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ae81cf16,d787e91b,1,0,8330,320,50,761,3,175,100075,23
1783,12786147087448680701,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17398022,7abbbd5c,1,0,23137,320,50,2664,0,35,100083,51
1784,12857237523605789957,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,1ed330d9,1f0bc64f,1,0,24084,320,50,2761,2,35,100188,13
1785,12924977539172298019,14103111,1005,0,a1da74c0,121dec7d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,722bbada,1af7ceb7,1,0,17239,320,50,1973,3,39,-1,23
1786,12993718398784913408,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,2fb408c9,5aab26c7,1,0,24289,320,50,2785,2,35,-1,52
1787,130630621883012437,14103111,1010,1,85f751fd,c4e18dd6,50e219e0,7e7893e6,7801e8d9,0f2161f8,e0b9c69b,04e3561f,dc31133e,4,2,24304,320,50,2788,3,39,100199,240
1788,13135281316190103074,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a4269d32,4ea23a13,1,0,22257,320,50,2545,0,431,-1,221
1789,13203619175322618684,14103111,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,797ef4db,36b67a2a,1,0,24107,320,50,2764,1,167,100192,71
1790,13272674841160903033,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,09143794,0bcabeaf,1,3,21191,320,50,2424,1,175,100189,71
1791,13347961214056330660,14103111,1005,0,47753f16,9ece7167,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ebac030,89149175,1,0,22193,320,50,2556,3,167,-1,23
1792,1341805756854201401,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a35f146,36d749e5,1,0,23137,320,50,2664,0,35,-1,51
1793,13488873647668363405,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64677068,ce12dd72,1,0,23137,320,50,2664,0,35,-1,51
1794,13557116069394605318,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,8ea9f32c,a8964a12,1,0,24289,320,50,2785,2,35,-1,52
1795,13623319138879765306,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e6d741a,1f0bc64f,1,0,22261,320,50,2545,0,431,100084,221
1796,13692619827728713813,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,de77f79f,7801e8d9,0f2161f8,5acb8cba,7ed30f6c,4ea23a13,1,0,24146,320,50,2771,3,39,-1,23
1797,13765460688732922003,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,413d2dac,a5f8e587,1,3,23224,320,50,2676,0,299,100177,221
1798,13836762743835120587,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b0ca7912,7b75d3a6,1,0,23137,320,50,2664,0,35,-1,51
1799,1390742706178072244,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,995bb54d,2e0de5da,1,2,24093,320,50,2761,2,35,100148,13
1800,13974515131266137029,14103111,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec8f5434,1f0bc64f,1,0,20632,320,50,2374,3,39,-1,23
1801,14044246303546824737,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,23f75788,36b67a2a,1,0,24303,320,50,2788,3,295,-1,240
1802,14114781762099799504,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,58e04bbd,1f0bc64f,1,3,23735,320,50,2676,0,299,100176,221
1803,14180586317861620584,14103111,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b14c7d1d,4ea23a13,1,0,20346,300,250,2331,2,39,-1,23
1804,14248602237487602558,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93a47122,7fdd04d2,1,0,22261,320,50,2545,0,431,100084,221
1805,14322044353881021527,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,11a3bc3a,6ae7fb43,1,0,23729,320,50,2717,2,47,-1,23
1806,14391753370264055355,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5f869a49,ad328c4d,1,0,24152,320,50,2772,3,39,-1,23
1807,14461748518684853766,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cf2c62d9,76dc4769,1,0,22104,320,50,2545,0,431,-1,221
1808,14528260407005442900,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,7da30933,cd5b1559,1,2,24040,320,50,2756,3,299,100112,61
1809,14598181667350856913,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6cb3105e,936cac19,1f0bc64f,1,0,24152,320,50,2772,3,39,-1,23
1810,14669159159180950606,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,a0f5f879,1,0,22104,320,50,2545,0,431,-1,221
1811,14740578444875787920,14103111,1002,0,805d7074,3a1a5671,50e219e0,ecad2386,7801e8d9,07d7df22,e0b6efd6,24a672f6,8debacdb,0,0,6563,320,50,572,2,39,-1,32
1812,14810291620074946939,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9297bc,7fdd04d2,1,0,24293,320,50,2786,0,35,-1,51
1813,14878635085445089201,14103111,1005,0,70c8b87a,77c8e77d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f0d981f3,d4897fef,1,0,24112,320,50,2765,0,35,-1,79
1814,14945565748077027066,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,eece4648,50695408,d6e0e6ff,1,0,24097,320,50,2763,3,35,100148,13
1815,15012727756034043791,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,66b39b98,6afc734f,1,2,23735,320,50,2676,0,299,100176,221
1816,15082277797041589308,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,838eefaf,2a7c3766,1ccc7835,1,0,24099,320,50,2763,3,35,-1,13
1817,15148841022055547149,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,b2e7c051,d787e91b,1,0,24289,320,50,2785,2,35,-1,52
1818,15219098361420954931,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,899b07db,dabfe396,3db9fde9,1,3,24148,320,50,2771,3,39,-1,23
1819,15285989198146276951,14103111,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a2d72242,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
1820,1535739216254926489,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ff7272f,6332421a,1,0,22254,320,50,2545,0,431,100084,221
1821,15428733613080383872,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,61c2ce4d,2347f47a,f95efa07,a99f214a,ff65d711,36b67a2a,1,0,24304,320,50,2788,3,39,-1,240
1822,15499837984439674659,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c7e570f7,99e427c9,1,0,19743,320,50,2264,3,425,100000,61
1823,15570059351105903480,14103111,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,3e54af30,836d2439,1,0,24128,320,50,2767,0,35,-1,79
1824,15645889790928078062,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b5d8ff9b,e1eae715,1,3,21189,320,50,2424,1,167,100192,71
1825,15715829233484884710,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ab9f4d55,47a322d1,1,0,24155,320,50,2772,3,39,-1,23
1826,15788375513977159864,14103111,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1a2359ce,5db079b5,1,2,17239,320,50,1973,3,39,-1,23
1827,15855578069542723550,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,e1b29ec5,62062c1e,1,0,24289,320,50,2785,2,35,-1,52
1828,15925979591417351597,14103111,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,88e50b4a,2761fefe,b383484e,1,2,24154,300,50,2772,3,39,-1,23
1829,15995845724515046012,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb697f66,1aa0e912,1,0,23137,320,50,2664,0,35,-1,51
1830,16069147677336572049,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b11b49f7,3bd9e8e7,1,0,22254,320,50,2545,0,431,100084,221
1831,16138652682439693550,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ed7ff36e,e9b8d8d7,1,0,23729,320,50,2717,2,47,-1,23
1832,16207591037813789348,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1495e12,4ea23a13,1,0,22257,320,50,2545,0,431,-1,221
1833,16277137537459795403,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,348533f2,6ee42729,1,0,24291,320,50,2786,0,35,-1,51
1834,16341649888681315141,14103111,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cd23180b,c9e27f06,1,0,24099,320,50,2763,3,35,100188,13
1835,16412262355230796472,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,5ace9cbd,e1eae715,1,2,24303,320,50,2788,3,39,100199,240
1836,16482607486666267401,14103111,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4f59ac41,81892725,1,0,24149,320,50,2771,3,39,-1,23
1837,16552360367985815093,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79042fc7,836b35a4,1,0,24093,320,50,2761,2,35,100148,13
1838,16625334991977485089,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,bf160cf9,1,0,24290,320,50,2786,0,35,-1,51
1839,16696495579397919802,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,f07e20f8,1,0,23137,320,50,2664,0,35,-1,51
1840,16759948507369141704,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,5498753d,7700874c,0d7ad2f3,1,2,24149,320,50,2771,3,39,-1,23
1841,16830465011963968137,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdcc8f18,36d749e5,1,0,23137,320,50,2664,0,35,-1,51
1842,16896216039096554760,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6737824c,d25693ce,1,0,24291,320,50,2786,0,35,100084,51
1843,16964371216122264924,14103111,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39f80bef,d7fe30a4,1,0,19771,320,50,2227,0,935,-1,48
1844,17029909703180073309,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,c034cb59,0ce953ef,0ea40c5b,1,3,24173,320,50,2777,0,35,-1,79
1845,17098487281375324698,14103111,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,891941dc,aa7dc404,ff16d623,0,0,22166,320,50,2553,2,167,100105,23
1846,1717096494280166672,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3f66e312,84ebbcd4,1,0,24261,216,36,2784,2,39,100148,23
1847,17240455245597199101,14103111,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,eca35b70,22192e3a,d002cb2f,0,0,22701,320,50,2624,0,35,100079,221
1848,17309373667351566997,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b8928f83,fce66524,1,0,24105,320,50,2763,3,35,100148,13
1849,17378148379889310064,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,3b5408f4,92e09c63,311da669,1,3,24177,320,50,2777,0,35,100106,79
1850,17445152800706128331,14103111,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,578c3916,836d2439,1,0,24155,320,50,2772,3,39,-1,23
1851,17515464481587159842,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,08156dfc,2692a96a,1,3,21189,320,50,2424,1,167,100193,71
1852,17585346402449052939,14103111,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c5c53bd4,1f0bc64f,1,0,24146,320,50,2771,3,39,-1,23
1853,17652540249350771018,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be193a5e,4ea23a13,1,0,22261,320,50,2545,0,431,100084,221
1854,17719801613454460008,14103111,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49d0b26e,76dc4769,1,0,24130,320,50,2767,0,35,-1,79
1855,17793808483376331177,14103111,1005,1,ec47f32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,725f52ef,a8964a12,1,0,24289,320,50,2785,2,35,100019,52
1856,17865324380928025311,14103111,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,df1245e5,66d46f3d,1,0,24152,320,50,2772,3,39,-1,23
1857,17936022223080080166,14103111,1012,0,85f751fd,c4e18dd6,50e219e0,0443d75e,7801e8d9,07d7df22,6fc73858,23af55bc,0bcabeaf,1,2,24304,320,50,2788,3,39,-1,240
1858,1800471668392232045,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a6d633a3,be6db1d7,1,0,24085,320,50,2761,2,35,100148,13
1859,18075240352918113398,14103111,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b3cc8c5e,46d98882,1,0,24214,320,50,2780,2,35,100079,23
1860,18146195267409951017,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5744ab74,3e45e6bc,1,0,23729,320,50,2717,2,47,-1,23
1861,18217587969040667800,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,02aa6429,33da2e74,0f2161f8,a99f214a,f1542531,2b127119,1,2,24304,320,50,2788,3,39,-1,240
1862,18287286480825477930,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79313f1c,4ceb2e0b,1,0,24291,320,50,2786,0,35,-1,51
1863,18356697270206611182,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a34de27f,a5bce124,1,0,24293,320,50,2786,0,35,-1,51
1864,1842757561200177425,14103111,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dea50d75,0ea40c5b,1,0,24105,320,50,2763,3,35,100148,13
1865,1894697945467325383,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e728b3ac,80b1a1d2,1,0,23137,320,50,2664,0,35,-1,51
1866,1966397289776543342,14103111,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e67ce2f3,7abbbd5c,1,0,21277,300,250,2443,2,39,-1,23
1867,2037369942686993450,14103111,1002,0,85f751fd,c4e18dd6,50e219e0,27550a3c,7801e8d9,07d7df22,2c2cc596,0da631b4,373ecbe6,0,0,24086,320,50,2761,2,35,100013,13
1868,2101646141154748643,14103111,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef62e6c5,78d9bd10,1,0,24097,320,50,2763,3,35,100148,13
1869,2173573301946451770,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,5f8f6c12,ae637522,f95efa07,a99f214a,f1542531,2b127119,1,2,24303,320,50,2788,3,295,-1,240
1870,2243021994198797905,14103111,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9aabedfc,d787e91b,1,0,24149,320,50,2771,3,39,-1,23
1871,2311884269303875261,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,ecb851b2,1,0,22261,320,50,2545,0,431,-1,221
1872,2381555810972819283,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b326cdf3,ecb851b2,1,0,24086,320,50,2761,2,35,100188,13
1873,2449468506135535646,14103111,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,035cc008,66857a15,0d7ad2f3,1,2,22637,300,50,2060,3,39,-1,23
1874,2521656173720242767,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7258160a,d787e91b,1,0,23137,320,50,2664,0,35,100083,51
1875,2593563364310752896,14103111,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ee5303e,a5bce124,1,0,8330,320,50,761,3,175,100077,23
1876,2663102829377529615,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9cce3e2,fce66524,1,0,24100,320,50,2763,3,35,100148,13
1877,2732143850493209095,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,445aded9,779d90c2,1,0,23137,320,50,2664,0,35,-1,51
1878,2800120865138548339,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cebaa095,c6263d8a,1,0,23137,320,50,2664,0,35,-1,51
1879,2868087599597840640,14103111,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63aec208,1fa06e1b,1,0,24174,320,50,2777,0,35,100105,79
1880,2939093473930410082,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,feb6a315,6bfbb32f,1,0,24146,320,50,2771,3,39,-1,23
1881,3010843073354061491,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,a6108155,f07e20f8,1,2,23737,320,50,2676,0,299,100176,221
1882,3079941102502149747,14103111,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,efef3b8a,655334a7,1,0,24148,320,50,2771,3,39,100094,23
1883,3152970812317227018,14103111,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96bbd712,7ac6007f,1,2,24100,320,50,2763,3,35,100148,13
1884,3221067625092582737,14103111,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d3b0888,d7bc6ccb,1,0,16263,320,50,1528,3,39,100075,23
1885,3291822158752354557,14103111,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,adcb08ec,1f0bc64f,1,0,20346,300,250,2331,2,39,-1,23
1886,3361562190340017981,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,3bed5322,2a55740a,0eb711ec,1,0,6559,320,50,571,2,39,100049,32
1887,343058596571035578,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,049c8c59,7801e8d9,879c24eb,47c7027f,f5ff24fb,2692a96a,1,0,24303,320,50,2788,3,295,-1,240
1888,3497927030299364147,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,173c10df,2ea4f8ba,1,0,24096,320,50,2736,3,33,100170,246
1889,3565164453198342647,14103111,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a4b6971,8a4875bd,1,0,24126,320,50,2767,0,35,-1,79
1890,3633148756014123183,14103111,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,828e8911,76dc4769,1,0,8330,320,50,761,3,175,100077,23
1891,3705401992263089137,14103111,1005,0,60c27cc6,5c488386,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,88e1bbe8,36b67a2a,1,0,24303,320,50,2788,3,39,-1,240
1892,3775875548362801386,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f29f4e29,32c54c76,1,3,23739,320,50,2676,0,299,100177,221
1893,3846001368348634628,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77b06a8f,711ee120,1,0,23137,320,50,2664,0,35,-1,51
1894,391695714289147268,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,93829cb4,1f0bc64f,1,2,23221,320,50,2676,0,299,100176,221
1895,398786536309747705,14103111,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e1eadd99,779d90c2,1,0,17654,300,250,1994,2,39,-1,33
1896,4060843158219510041,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,43e3d365,d787e91b,1,0,23137,320,50,2664,0,35,100083,51
1897,4131125942790509134,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,5b0aeb94,97727d14,5db079b5,1,2,24220,320,50,2781,3,35,-1,23
1898,4201241353834631787,14103111,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,7f4744a3,c7569907,08ac11ab,0,0,22703,320,50,2624,0,35,-1,221
1899,4269227064254873980,14103111,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,521ec49e,ad0177e7,1,0,17654,300,250,1994,2,39,-1,33
1900,4342131459958082733,14103111,1012,1,95d2b2f6,6570c193,70fb0e29,ecad2386,7801e8d9,07d7df22,a99f214a,a943dfc3,2b127119,1,0,24304,320,50,2788,3,39,-1,240
1901,4411266429239876832,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9263976,fed5ad55,1,0,24293,320,50,2786,0,35,-1,51
1902,4480786648186596728,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,8020e8f9,dd353433,d787e91b,1,0,16688,320,50,1873,3,39,-1,23
1903,4546538321994842155,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e55f82eb,a5bce124,1,0,23728,320,50,2717,2,47,-1,23
1904,4616451621279119956,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f04cd84e,44801bc1,1,0,22257,320,50,2545,0,431,-1,221
1905,4685705323419761634,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,711ee120,1,0,22254,320,50,2545,0,431,-1,221
1906,4755008197496785777,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,071dbe2e,4ea23a13,1,0,22254,320,50,2545,0,431,-1,221
1907,4823982393188330980,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,0c9bad59,981edffc,1,3,24304,320,50,2788,3,39,100202,240
1908,4897591233024792599,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,111c35cd,4ea23a13,1,0,22254,320,50,2545,0,431,100084,221
1909,4968742434414285436,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,cb723dbb,1f0bc64f,1,0,23160,320,50,2667,0,39,-1,221
1910,5040669612741533963,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,2489e1a5,2347f47a,cef3e649,436101e5,82aeeee3,7fdd04d2,1,2,24088,300,250,2761,2,35,100148,13
1911,5109979807407230884,14103111,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75ed60ca,a5bce124,1,0,8330,320,50,761,3,175,100077,23
1912,5178087643509053415,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,cd165e98,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
1913,5248274446505320586,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,cfe715ed,160b211b,1,3,23221,320,50,2676,0,299,100176,221
1914,5317128818964994433,14103111,1005,0,17d1b03f,f3845767,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b825bca3,a0f5f879,1,0,24291,320,50,2786,0,35,100083,51
1915,5387648163287748747,14103111,1005,0,8f51bf3a,9f448720,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d31f3aec,1f0bc64f,1,0,23728,320,50,2717,2,47,-1,23
1916,5457156961935735413,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,e22ee839,0eb711ec,1,0,24297,320,50,2787,3,171,100161,240
1917,5528425571362034349,14103111,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,164de9da,8a4875bd,1,0,24097,320,50,2763,3,35,100188,13
1918,5595898706546989525,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7814eac7,eee4aa16,1,0,23161,320,50,2667,0,39,-1,221
1919,5666003828678430041,14103111,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,249f9bd2,f14d2d03,034b811d,1,0,6560,320,50,571,2,39,-1,32
